Story Date,Story URL,Headline,Content Image-1
2nd Apr 2019,https://www.vishvasnews.com/politics/fact-check-of-priyanka-gandhi-image/,"Fact Check : प्रियंका गांधी के गले में जनेऊ नहीं, रुद्राक्ष का धागा था",https://www.vishvasnews.com/wp-content/uploads/2019/04/Untitled-2.jpg
1st Apr 2019,https://www.vishvasnews.com/politics/fact-check-one-year-old-photo-of-cabinet-minister-gajendra-singh-is-now-going-viral/,Fact Check : केंद्रीय मंत्री गजेंद्र सिंह की एक साल पुरानी तस्‍वीर अब हो रही है वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/04/Untitled-3.jpg
31st Mar 2019,https://www.vishvasnews.com/viral/fake-photo-of-judge-ravindra-reddy/,Fact Check : छत्‍तीसगढ़ के BJP नेता को जज रविन्द्र रेड्डी बनाकर किया जा रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-3-4.jpg
30th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-yogi-adhityanath-video/,"Fact Check : यह वीडियो नया नहीं है, 7 साल पहले योगी अग्निपीडि़तों की मदद कर रहे थे",https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-9-4.jpg
30th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-nehru-viral-image/,Fact Check : वायरल तस्‍वीर में नेहरू से गले लगने वाली महिला उनकी भांजी नयनतारा हैं,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-6-3.jpg
29th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-fake-viral-image-of-raibareli/,Fact Check : हरदोई जिले की 2012 की उखड़ी सड़क को रायबरेली की बताया जा रहा है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Road1-1-1024x884.jpg
29th Mar 2019,https://www.vishvasnews.com/politics/viral-post-claiming-that-only-200-people-reached-in-pm-modi-meerut-rally-in-wrong/,Fact Check : पीएम मोदी की मेरठ रैली में 200 लोगों के आने वाली पोस्‍ट गलत है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Jagran-1-1024x482.jpg
28th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-shivraj-singh-statement-against-bjp/,"Fact Check : कर्जमाफी पर शिवराज सिंह चौहान ने नहीं की कमलनाथ की तारीफ, फर्जी है पोस्‍ट",https://www.vishvasnews.com/wp-content/uploads/2019/03/989.jpg
28th Mar 2019,https://www.vishvasnews.com/society/fact-check-of-isra-and-rahul-gandhi-birthday/,Fact Check : साइकिल पर रॉकेट और प्‍लेन में गांधी परिवार के बर्थडे की तस्‍वीर में है 14 साल का अंतर,https://www.vishvasnews.com/wp-content/uploads/2019/03/376-1.jpg
27th Mar 2019,https://www.vishvasnews.com/viral/fact-check-when-yogi-adityanath-celebrated-holi-wearing-a-raincoat-he-was-not-cm-of-up/,"Fact Check : योगी आदित्यनाथ की होली की ये तस्‍वीरें उस वक्‍त की हैं, जब वे CM नहीं थे",https://www.vishvasnews.com/wp-content/uploads/2019/03/Yogi-Holi-2019-1024x675.jpg
26th Mar 2019,https://www.vishvasnews.com/politics/fact-check-nris-cannot-vote-online-for-the-upcoming-loksabha-elections/,Fact Check : 2019 के लोकसभा चुनावों में NRI ऑनलाइन वोटिंग नहीं कर सकते,https://www.vishvasnews.com/wp-content/uploads/2019/03/IMG_2442-576x1024.jpg
26th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-viral-video-of-evm/,Fact Check : EVM मशीन के इस वीडियो का संबंध लोकसभा चुनाव से नहीं है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-15-2.jpg
26th Mar 2019,https://www.vishvasnews.com/politics/fact-check-the-boat-of-priyanka-gandhi-did-not-catch-fire/,"Fact Check : प्रियंका गांधी जिस नाव पर बैठी थीं, उसे नहीं जलाया गया, फर्जी है खबर",https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-10-3.jpg
25th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-rss-viral-image/,Fact Check : RSS से जुड़ी यह वायरल पोस्‍ट फर्जी है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Asianage-image-1.jpg
25th Mar 2019,https://www.vishvasnews.com/politics/fact-check-old-video-of-bjp-leader-being-beaten-up-is-going-viral/,"Fact Check : भाजपा नेताओं का यह वीडियो चुनाव प्रचार का नहीं, 2017 का है",https://www.vishvasnews.com/wp-content/uploads/2019/03/Jagran-BJP.jpg
19th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-image-of-congress-leader/,Fact Check : बांग्‍लादेश के अपराधी की तस्‍वीर वायरल हो रही है कांग्रेस के नेता के नाम पर,https://www.vishvasnews.com/wp-content/uploads/2019/03/Image2.jpg
18th Mar 2019,https://www.vishvasnews.com/viral/fact-check-martyrs-relative-did-not-appeal-to-not-to-narendra-modi-viral-news/,"Fact Check : शहीद के परिजनों ने नहीं की थी मोदी को वोट न देने की अपील, फर्जी है खबर",https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-16-2-1024x796.jpg
18th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-najeeb-viral-image/,Fact Check : JNU के नजीब के नाम पर वायरल की जा रही फोटो फर्जी है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Najeeb_Yahoo-1024x600.jpg
15th Mar 2019,https://www.vishvasnews.com/politics/fact-check-prime-minister-narendra-modi-has-not-hired-make-artists-fake-news/,"Fact Check : पीएम मोदी ने हायर नहीं किया मेकअप आर्टिस्‍ट, फर्जी है दावा",https://www.vishvasnews.com/wp-content/uploads/2019/03/k.jpg
15th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-ratan-tata-viral-fake-tweet/,Fact Check : सोशल मीडिया पर वायरल हो रहा है रतन टाटा का फर्जी ट्वीट,https://www.vishvasnews.com/wp-content/uploads/2019/03/Ratantata-orignal-1024x587.jpg
14th Mar 2019,https://www.vishvasnews.com/society/fact-check-of-bank-atm-charge/,Fact Check : ATM से 5वीं बार पैसे निकालने पर नहीं कटते हैं 173 रुपए,https://www.vishvasnews.com/wp-content/uploads/2019/03/RBI-1024x593.jpg
13th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-priyanka-gandhi-viral-tweet/,Fact Check : प्रियंका गांधी का फर्जी ट्वीट हो रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/03/Priyanka-Fake-1024x363.jpg
12th Mar 2019,https://www.vishvasnews.com/world/fact-check-pakistan-bomb-blast-viral-photo/,Fact Check : बम विस्‍फोट के नाम पर वायरल हो रही है 15 साल पुरानी तस्‍वीर,https://www.vishvasnews.com/wp-content/uploads/2019/03/Google-RS-1024x621.jpg
11th Mar 2019,https://www.vishvasnews.com/society/fact-check-kashmiri-people-beaten-in-lucknow-claims-accused-are-from-congress-and-sp/,Fact Check : लखनऊ में कश्‍मीरी युवकों को पीटने वाले शख्‍स कांग्रेस और सपा के कार्यकर्ता नहीं हैं,https://www.vishvasnews.com/wp-content/uploads/2019/03/Twitter.jpg
8th Mar 2019,https://www.vishvasnews.com/world/fact-check-of-wing-commander-abhinandan-uniform/,Fact Check : विंग कमांडर अभिनंदन के नाम पर वायरल हो रही है इजरायली पायलट की यूनिफॉर्म,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-12-2.jpg
8th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-sayeed-salahudeen-fight-election-in-1987-with-congress/,"Fact Check : कांग्रेस से नहीं, मुस्लिम यूनाइटेड फ्रंट के टिकट पर चुनाव लड़ा था सलाउद्दीन",https://www.vishvasnews.com/wp-content/uploads/2019/03/Wikipedia-1024x175.jpg
7th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-republic-tv-reported-it-sikh-regiment-refuse-to-fight-for-india-viral-news/,Fact Check : न्‍यूज चैनल के नाम पर Viral हो रहा है फर्जी ट्वीट,https://www.vishvasnews.com/wp-content/uploads/2019/03/Republic-tweet.jpg
6th Mar 2019,https://www.vishvasnews.com/world/fact-check-of-narendra-modi-image-viral-photo/,"Fact Check : आतंकी हाफिज सईद से नहीं, नवाज शरीफ से हाथ मिला रहे हैं नरेंद्र मोदी",https://www.vishvasnews.com/wp-content/uploads/2019/03/Modi-2-1024x393.jpg
6th Mar 2019,https://www.vishvasnews.com/english/politics/fact-check-saurav-gangulys-fake-tweet-is-going-viral/,Fact Check: Saurav Ganguly’s fake tweet is going viral,https://www.vishvasnews.com/wp-content/uploads/2019/03/fake-tweeter-1024x133.jpg
6th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-saurav-ganguly-tweet/,Fact Check : सौरव गांगुली का फर्जी ट्वीट हो रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/03/fake-tweeter-1024x133.jpg
5th Mar 2019,https://www.vishvasnews.com/world/fact-check-high-court-order-for-waiving-off-school-fees-in-june-and-july-viral-news/,Fact Check : जून-जुलाई के स्‍कूल फीस का पाकिस्‍तानी कोर्ट का आदेश वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/03/fake-order.jpg
5th Mar 2019,https://www.vishvasnews.com/politics/fact-check-of-abhinandan-varthaman-father-joining-congress-viral-news/,Fact Check : अभिनंदन के पिता के कांग्रेस में शामिल होने की खबर झूठी है,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-2-1.jpg
4th Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-wing-commander-abhinandan-tweet/,Fact Check : विंग कमांडर अभिनंदन का फर्जी ट्वीट हो रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2019/03/Invid.jpg
1st Mar 2019,https://www.vishvasnews.com/viral/fact-check-of-wing-commander-abhinandan-mother-photo/,Fact Check : अभिनंदन की मां के नाम पर वायरल हो रही है पाकिस्‍तान की पुरानी तस्‍वीर,https://www.vishvasnews.com/wp-content/uploads/2019/03/Untitled-9.jpg
